genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.134	HP0126	137857	138207	+	351	rplT	LSU ribosomal protein L20p	PLF_209_00000437	PGF_00016358
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.135	HP0127	138446	139267	+	822		Putative outer membrane protein	PLF_209_00000878	PGF_01867670
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.136	HP0128	139319	139444	+	126		hypothetical protein	PLF_209_00001647	PGF_00372302
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.137		139397	139519	-	123		hypothetical protein	PLF_209_00003055	PGF_01885519
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.138	HP0129	139617	140042	+	426		hypothetical protein	PLF_209_00000618	PGF_01886991
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.139	HP0130	140549	141313	+	765		hypothetical protein	PLF_209_00001161	PGF_01868584
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.140	HP0132	142227	143594	-	1368		L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	PLF_209_00000471	PGF_00016225
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.141	HP0133	143594	144835	-	1242		Serine transporter	PLF_209_00000641	PGF_00051326
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.142	HP0134	145016	146365	+	1350		2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	PLF_209_00000405	PGF_00071194
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.143	HP0135	146444	146578	+	135		hypothetical protein	PLF_209_00001253	PGF_01869103
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.144	HP0136	146813	147271	-	459		Thiol peroxidase, Bcp-type (EC 1.11.1.15)	PLF_209_00000511	PGF_00220548
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.145	HP0137	147281	147916	-	636		Predicted L-lactate dehydrogenase, hypothetical protein subunit YkgG	PLF_209_00000747	PGF_08020458
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.146	HP0138	147909	149354	-	1446		Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF	PLF_209_00000211	PGF_00035595
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.147	HP0139	149383	150111	-	729		Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE	PLF_209_00000458	PGF_00035591
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.148	HP0140	150342	151991	+	1650		L-lactate permease	PLF_209_00000807	PGF_03751665
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.149	HP0141	152048	153703	+	1656		L-lactate permease	PLF_209_00000533	PGF_03751665
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.150	HP0142	153727	154596	-	870		A/G-specific adenine glycosylase (EC 3.2.2.-)	PLF_209_00000449	PGF_02617708
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.151		154714	155361	-	648		2-oxoglutarate/malate translocator	PLF_209_00000483	PGF_04028141
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.152		155367	156164	-	798		2-oxoglutarate/malate translocator	PLF_209_00000483	PGF_04028141
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.153	HP0144	156334	157800	+	1467		Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1)	PLF_209_00000308	PGF_00420358
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.154	HP0145	157813	158511	+	699		Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1)	PLF_209_00000309	PGF_00420363
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.155	HP0146	158522	158740	+	219		Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1)	PLF_209_00001120	PGF_00420370
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.156	HP0147	158742	159602	+	861		Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1)	PLF_209_00000867	PGF_03815442
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.157	HP0148	159630	159836	+	207		hypothetical protein	PLF_209_00001173	PGF_01868716
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.158		159814	159936	-	123		hypothetical protein	PLF_209_00001390	PGF_01870304
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.159	HP0149	159937	160521	+	585		hypothetical protein	PLF_209_00001195	PGF_01868829
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.160	HP0150	160534	161124	+	591		hypothetical protein	PLF_209_00001042	PGF_01867480
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.161	HP0151	161157	161969	+	813		putative membrane protein	PLF_209_00001090	PGF_00409310
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.162	HP0152	161966	162829	-	864		1,4-dihydroxy-6-naphtoate synthase	PLF_209_00000324	PGF_00423449
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.163	HP0153	162928	163971	+	1044	recA	RecA protein	PLF_209_00000348	PGF_00047078
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.164	HP0154	163983	165263	+	1281	eno	Enolase (EC 4.2.1.11)	PLF_209_00000259	PGF_02516909
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.165	HP0155	165256	165531	+	276		hypothetical protein	PLF_209_00001047	PGF_01867532
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.166	HP0156	165549	166145	+	597		hypothetical protein	PLF_209_00001567	PGF_01871934
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.167	HP0157	166150	166638	+	489	aroK	Shikimate kinase I (EC 2.7.1.71)	PLF_209_00004717	PGF_02838109
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.168	HP0158	166660	167616	+	957		N-linked glycosylation glycosyltransferase PglG	PLF_209_00000473	PGF_00024218
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.169	HP0159	167613	168731	-	1119		putative lipopolysaccharide biosynthesis protein	PLF_209_00000992	PGF_00407821
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.170	HP0160	168882	169802	+	921		Tetratricopeptide repeat family protein	PLF_209_00001013	PGF_00056404
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.171		170298	170417	-	120		hypothetical protein	PLF_209_00001816	PGF_01874183
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.172	HP0162	170704	171426	-	723		Probable transcriptional regulatory protein YebC	PLF_209_00000489	PGF_05767868
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.173	HP0163	171427	172398	-	972		Porphobilinogen synthase (EC 4.2.1.24)	PLF_209_00000291	PGF_00489714
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.174	HP0164	172470	173234	-	765		putative histidine kinase sensor protein	PLF_209_00001291	PGF_01869363
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.175	HP0165	173231	173752	-	522		putative histidine kinase sensor protein	PLF_209_00001291	PGF_01869363
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.176	HP0166	173778	174455	-	678		response regulator (ompR)	PLF_209_00001232	PGF_01868972
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.177	HP0167	174691	175152	-	462		hypothetical protein	PLF_209_00001040	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.178	HP0168	175143	175406	-	264		hypothetical protein	PLF_209_00000989	PGF_01889259
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.179	HP0169	175453	176721	-	1269		Uncharacterized protease HP_0169	PLF_209_00007365	PGF_00036206
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.180	HP0170	176724	177485	-	762		hypothetical protein	PLF_209_00000274	PGF_00347142
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.181	HP0171	177560	178651	-	1092	prfB	Peptide chain release factor 2	PLF_209_00000343	PGF_06759833
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.182	HP0172	178712	179887	-	1176		Molybdopterin molybdenumtransferase (EC 2.10.1.1)	PLF_209_00000064	PGF_09188652
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.183	HP0173	179897	180664	-	768	fliR	Flagellar biosynthesis protein FliR	PLF_209_00000236	PGF_10527622
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.184	HP0174	180658	181386	-	729		hypothetical protein	PLF_209_00042016	PGF_01887294
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.185	HP0175	181865	182764	+	900		putative peptidyl-prolyl cis-trans isomerase	PLF_209_00000790	PGF_01888030
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.186	HP0176	182781	183704	+	924		Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	PLF_209_00000454	PGF_10143857
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.187	HP0177	183726	184289	+	564		Translation elongation factor P	PLF_209_00000351	PGF_03799365
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.188		184562	184681	-	120		hypothetical protein	PLF_209_00035442	PGF_01883948
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.189	HP0178	184798	185820	-	1023		Pseudaminic acid synthase (EC 2.5.1.97)	PLF_209_00000832	PGF_00038893
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.190	HP0179	185824	186465	-	642		ABC transporter, ATP-binding protein	PLF_209_00000714	PGF_10425579
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.191	HP0180	186462	187739	-	1278		Apolipoprotein N-acyltransferase / Copper homeostasis protein CutE	PLF_209_00000715	PGF_02325838
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.192	HP0181	187970	188671	+	702		Putative integral membrane protein HP_0181	PLF_209_00000852	PGF_00041705
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.193	HP0182	188681	190186	+	1506	lysS	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	PLF_209_00000315	PGF_00710545
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.194	HP0183	190186	191436	+	1251	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	PLF_209_00000108	PGF_05622318
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.195	HP0184	191447	191989	+	543		hypothetical protein	PLF_209_00000275	PGF_00320580
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.196	HP0185	192011	192814	+	804		hypothetical protein	PLF_209_00000936	PGF_08410526
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.197	HP0186	193210	194442	-	1233		hypothetical protein	PLF_209_00019349	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.198	HP0187	194451	194738	-	288		hypothetical protein	PLF_209_00037228	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.199	HP0189	195057	195590	+	534		Putative inner membrane protein (Fragment)	PLF_209_00001185	PGF_00041687
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.200	HP0190	195596	197104	-	1509		Cardiolipin synthase (EC 2.7.8.-) phosphatidylethanolamine-utilizing, bacterial type ClsC	PLF_209_00001408	PGF_08028591
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.201	HP0191	197126	197863	-	738	frdB	Fumarate reductase iron-sulfur protein (EC 1.3.5.4)	PLF_209_00000461	PGF_03034557
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.202	HP0192	197856	200000	-	2145		Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	PLF_209_00000130	PGF_03803868
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.203	HP0193	200010	200777	-	768		Fumarate reductase cytochrome b subunit	PLF_209_00000623	PGF_00006462
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.204	HP0194	200992	201696	+	705	tpiA	Triosephosphate isomerase (EC 5.3.1.1)	PLF_209_00000352	PGF_04574228
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.205	HP0195	201706	202533	+	828		Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	PLF_209_00000637	PGF_10160552
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.206	HP0196	202543	203553	+	1011	lpxD	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)	PLF_209_00000479	PGF_00063948
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.207	HP0197	203618	204775	+	1158		S-adenosylmethionine synthetase (EC 2.5.1.6)	PLF_209_00000293	PGF_03202156
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.208	HP0198	204842	205255	+	414		Nucleoside diphosphate kinase (EC 2.7.4.6)	PLF_209_00000416	PGF_03518570
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.209	HP0199	205281	205637	+	357		FIG01269488: protein, clustered with ribosomal protein L32p	PLF_209_00001111	PGF_08210219
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.210	HP0200	205653	205799	+	147	rpmF	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent	PLF_209_00000534	PGF_00016409
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.211	HP0201	205877	206890	+	1014		Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)	PLF_209_00000195	PGF_00033289
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.212	HP0202	206915	207910	+	996		3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	PLF_209_00000251	PGF_00420953
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.213	HP0203	207932	208207	+	276		hypothetical protein	PLF_209_00001168	PGF_01868661
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.214	HP0204	208866	209249	-	384		hypothetical protein	PLF_209_00001171	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.215	HP0205	209265	211646	-	2382		hypothetical protein	PLF_209_00000008	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.216	HP0206	211850	212176	-	327		hypothetical protein	PLF_209_00003867	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.217	HP0207	212273	213379	+	1107		hypothetical protein	PLF_209_00002581	PGF_01875583
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.218		213393	214448	-	1056		putative lipopolysaccharide biosynthesis protein	PLF_209_00000713	PGF_00407821
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.219		214472	214591	-	120		lipopolysaccharide 1,2-glycosyltransferase	PLF_209_00001633	PGF_01872628
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.220	HP0209	214745	216097	+	1353		Uncharacterized outer membrane protein HP0209	PLF_209_00011518	PGF_01871942
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.221	HP0210	216201	218066	+	1866		Chaperone protein HtpG	PLF_209_00000158	PGF_05421852
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.222	HP0211	218266	219018	-	753		FOG: TPR repeat, SEL1 subfamily	PLF_209_00000649	PGF_01887191
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.223	HP0212	219098	220249	-	1152		N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	PLF_209_00000207	PGF_00024234
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.224	HP0213	220259	222124	-	1866		tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG	PLF_209_00000112	PGF_00413300
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.225	HP0214	222220	223878	+	1659		Sodium-dependent anion transporter family	PLF_209_00001023	PGF_03754400
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.226	HP0215	223891	224691	+	801		Phosphatidate cytidylyltransferase (EC 2.7.7.41)	PLF_209_00000808	PGF_02450432
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.227	HP0216	224692	225798	+	1107		1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	PLF_209_00000502	PGF_09077460
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.228	HP0217	225849	226991	+	1143		Beta-1,4-N-acetylgalactosaminyltransferase (EC 2.4.1.-)	PLF_209_00004015	PGF_00401261
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.229	HP0218	227007	227558	-	552		Phospholipid-binding protein	PLF_209_00000982	PGF_00033772
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.230	HP0219	227749	228165	+	417		hypothetical protein	PLF_209_00001083	PGF_01867829
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.231	HP0220	228339	229502	+	1164		Cysteine desulfurase (EC 2.8.1.7)	PLF_209_00000408	PGF_10025016
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.232	HP0221	229524	230504	+	981		Iron-sulfur cluster assembly scaffold protein IscU/NifU-like	PLF_209_00000367	PGF_00015526
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.233	HP0222	230651	230872	+	222		hypothetical protein	PLF_209_00001236	PGF_01868997
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.234	HP0223	230997	232343	+	1347		DNA repair protein RadA	PLF_209_00000125	PGF_00421792
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.235	HP0224	232467	233546	+	1080		Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11) / Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	PLF_209_00000851	PGF_00030662
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.236		233747	233860	+	114		hypothetical protein	PLF_209_00001819	PGF_01874204
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.237	HP0226	233929	234762	-	834		Sulfite exporter TauE/SafE family	PLF_209_00001037	PGF_01867431
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.238	HP0227	234973	237048	-	2076		Outer membrane protein (Omp29) (Omp5)	PLF_209_00000022	PGF_01877694
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.239	HP0228	237297	238469	+	1173		Sulfate permease	PLF_209_00001070	PGF_08030327
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	tRNA	fig|85962.8.rna.8		238504	238578	-	75		tRNA-Asn-GTT		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.240	HP0229	238708	240159	-	1452		Outer membrane protein (omp6)	PLF_209_00000627	PGF_01887066
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.241	HP0230	240354	241085	-	732		3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	PLF_209_00000633	PGF_00418128
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.242	HP0231	241193	241990	+	798		PROTEIN DISULPHIDE ISOMERASE	PLF_209_00000981	PGF_01889231
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.243	HP0232	242006	242653	+	648		secreted protein involved in flagellar motility	PLF_209_00001051	PGF_01867570
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.244	HP0233	242677	243849	+	1173		Similarity with glutathionylspermidine synthase (EC 6.3.1.8), group 2	PLF_209_00000198	PGF_00052773
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.245	HP0234	243849	244379	+	531		Rhomboid family protein	PLF_209_00000947	PGF_01889136
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.246	HP0235	245098	246165	-	1068		Tetratricopeptide repeat family protein	PLF_209_00000984	PGF_00056404
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.247	HP0236	246258	246629	-	372		hypothetical protein	PLF_209_00001483	PGF_00095266
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.248	HP0237	246629	247549	-	921	hemC	Porphobilinogen deaminase (EC 2.5.1.61)	PLF_209_00000417	PGF_10097367
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.249	HP0238	247560	249293	-	1734		Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	PLF_209_00000225	PGF_00037588
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.250	HP0239	249297	250646	-	1350	hemA	Glutamyl-tRNA reductase (EC 1.2.1.70)	PLF_209_00000650	PGF_00008334
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.251	HP0240	250646	251569	-	924		All-trans-hexaprenyl-diphosphate synthase (EC 2.5.1.33)	PLF_209_00000822	PGF_00043157
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.252	HP0241	251579	251974	-	396		hypothetical protein	PLF_209_00001109	PGF_01868076
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.253	HP0242	251967	252251	-	285		hypothetical protein	PLF_209_00001229	PGF_01868951
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.254	HP0243	252272	252706	-	435		DNA protection during starvation protein	PLF_209_00000850	PGF_00808195
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.255	HP0244	252912	254057	-	1146		Flagellar sensory histidine kinase FlgS	PLF_209_00002067	PGF_00005625
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.256	HP0245	254054	254371	-	318		hypothetical protein	PLF_209_00001140	PGF_00124986
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.257	HP0246	254368	255396	-	1029	flgI	Flagellar P-ring protein FlgI	PLF_209_00000362	PGF_00005288
